Płeć,Kategoria wiekowa,5 km Czas,5 km Tempo,10 km Czas,10 km Tempo,15 km Czas,15 km Tempo,20 km Czas,20 km Tempo,Tempo Stabilność,Czas,Tempo
M,M30,1304.0,4.346666666666667,2553.0,4.163333333333333,3879.0,4.42,5280.0,4.67,0.0245333333333333,5605.0,4.428379552816623
M,M40,1242.0,4.14,2516.0,4.246666666666667,3881.0,4.55,5299.0,4.726666666666668,0.0412666666666668,5605.0,4.428379552816623
M,M30,1348.0,4.493333333333334,2657.0,4.363333333333333,3980.0,4.41,5307.0,4.423333333333333,-0.0032666666666666,5605.0,4.428379552816623
M,M40,1338.0,4.46,2626.0,4.293333333333334,3960.0,4.446666666666667,5317.0,4.5233333333333325,0.0068666666666667,5608.0,4.430749782728925
M,M40,1338.0,4.46,2628.0,4.3,3967.0,4.463333333333334,5322.0,4.516666666666667,0.0066666666666667,5610.0,4.432329936003793
M,M40,1277.0,4.256666666666667,2553.0,4.253333333333333,3905.0,4.506666666666666,5299.0,4.6466666666666665,0.0284666666666667,5611.0,4.4331200126412265
M,M40,1330.0,4.433333333333334,2589.0,4.196666666666667,3914.0,4.416666666666667,5304.0,4.633333333333334,0.0164000000000001,5613.0,4.434700165916095
K,K20,1283.0,4.276666666666667,2576.0,4.3100000000000005,3940.0,4.546666666666667,5319.0,4.596666666666667,0.0239333333333333,5613.0,4.434700165916095
M,M30,1326.0,4.42,2600.0,4.246666666666667,3937.0,4.456666666666666,5311.0,4.58,0.0138,5614.0,4.435490242553528
M,M20,1275.0,4.25,2540.0,4.216666666666667,3933.0,4.6433333333333335,5307.0,4.58,0.0283333333333334,5614.0,4.435490242553528
M,M40,1269.0,4.23,2514.0,4.15,3865.0,4.503333333333333,5298.0,4.776666666666667,0.0398666666666667,5614.0,4.435490242553528
M,M40,1323.0,4.41,2593.0,4.233333333333333,3930.0,4.456666666666666,5304.0,4.58,0.0146666666666666,5615.0,4.436280319190962
M,M30,1289.0,4.296666666666667,2556.0,4.223333333333334,3889.0,4.443333333333333,5298.0,4.696666666666667,0.0284000000000001,5615.0,4.436280319190962
M,M30,1318.0,4.3933333333333335,2593.0,4.25,3931.0,4.46,5303.0,4.573333333333333,0.0150000000000001,5616.0,4.437070395828396
M,M30,1238.0,4.126666666666667,2471.0,4.11,3787.0,4.386666666666667,5261.0,4.913333333333333,0.0527333333333334,5616.0,4.437070395828396
M,M20,1369.0,4.5633333333333335,2662.0,4.3100000000000005,4000.0,4.46,5328.0,4.426666666666667,-0.0051999999999999,5618.0,4.438650549103263
M,M50,1268.0,4.226666666666667,2525.0,4.19,3873.0,4.493333333333334,5296.0,4.743333333333334,0.0370666666666668,5619.0,4.439440625740698
M,M40,1347.0,4.489999999999999,2616.0,4.23,3936.0,4.4,5310.0,4.58,0.0088000000000001,5619.0,4.439440625740698
M,M30,1247.0,4.156666666666667,2468.0,4.069999999999999,3772.0,4.346666666666667,5248.0,4.92,0.0513333333333334,5620.0,4.44023070237813
K,K40,1315.0,4.383333333333334,2615.0,4.333333333333333,3948.0,4.443333333333333,5306.0,4.526666666666667,0.0108000000000001,5620.0,4.44023070237813
M,M30,1338.0,4.46,2635.0,4.323333333333333,3994.0,4.53,5329.0,4.45,0.0035333333333334,5621.0,4.441020779015564
M,M20,1312.0,4.373333333333333,2589.0,4.256666666666667,3946.0,4.5233333333333325,5316.0,4.566666666666666,0.0169333333333334,5621.0,4.441020779015564
M,M30,1312.0,4.373333333333333,2598.0,4.286666666666666,3943.0,4.483333333333333,5310.0,4.556666666666667,0.0149333333333334,5623.0,4.442600932290432
M,M30,1337.0,4.456666666666666,2628.0,4.303333333333333,3969.0,4.47,5322.0,4.510000000000001,0.0065333333333335,5623.0,4.442600932290432
M,M30,1263.0,4.21,2538.0,4.25,3901.0,4.543333333333334,5319.0,4.726666666666668,0.0368666666666668,5624.0,4.443391008927866
M,M40,1418.0,4.726666666666668,2686.0,4.226666666666667,3997.0,4.37,5331.0,4.446666666666667,-0.0139333333333332,5624.0,4.443391008927866
M,M30,1250.0,4.166666666666667,2500.0,4.166666666666667,3868.0,4.5600000000000005,5300.0,4.7733333333333325,0.0442666666666667,5626.0,4.444971162202734
M,M30,1302.0,4.34,2573.0,4.236666666666666,3917.0,4.48,5310.0,4.6433333333333335,0.0230666666666668,5626.0,4.444971162202734
M,M40,1333.0,4.443333333333333,2624.0,4.303333333333333,3959.0,4.45,5326.0,4.556666666666667,0.0097333333333333,5627.0,4.445761238840167
M,M30,1242.0,4.14,2488.0,4.153333333333333,3833.0,4.483333333333333,5293.0,4.866666666666666,0.0502000000000001,5627.0,4.445761238840167
M,M40,1336.0,4.453333333333333,2625.0,4.296666666666667,3964.0,4.463333333333334,5326.0,4.54,0.0085333333333334,5628.0,4.446551315477602
M,M40,1283.0,4.276666666666667,2538.0,4.183333333333334,3882.0,4.48,5312.0,4.766666666666667,0.0353333333333334,5628.0,4.446551315477602
M,M40,1242.0,4.14,2524.0,4.2733333333333325,3884.0,4.533333333333333,5305.0,4.736666666666666,0.0410000000000001,5629.0,4.447341392115035
M,M40,1319.0,4.3966666666666665,2597.0,4.26,3937.0,4.466666666666667,5314.0,4.59,0.0157333333333334,5629.0,4.447341392115035
M,M40,1304.0,4.346666666666667,2563.0,4.196666666666667,3886.0,4.41,5298.0,4.706666666666666,0.0258666666666667,5629.0,4.447341392115035
M,M50,1263.0,4.21,2556.0,4.3100000000000005,3936.0,4.6,5321.0,4.616666666666666,0.0301999999999999,5630.0,4.448131468752469
M,M40,1303.0,4.343333333333334,2575.0,4.24,3917.0,4.473333333333333,5314.0,4.656666666666666,0.0234666666666667,5631.0,4.448921545389903
M,M50,1350.0,4.5,2617.0,4.223333333333334,3958.0,4.47,5328.0,4.566666666666666,0.0089333333333333,5633.0,4.4505016986647705
M,M40,1345.0,4.483333333333333,2649.0,4.346666666666667,3987.0,4.46,5335.0,4.493333333333334,0.0028666666666668,5633.0,4.4505016986647705
M,M50,1264.0,4.213333333333334,2525.0,4.203333333333333,3906.0,4.6033333333333335,5311.0,4.683333333333334,0.0362,5634.0,4.451291775302205
M,M30,1332.0,4.44,2621.0,4.296666666666667,3975.0,4.513333333333334,5329.0,4.513333333333334,0.0087333333333333,5634.0,4.451291775302205
M,M30,1322.0,4.406666666666666,2593.0,4.236666666666666,3943.0,4.5,5326.0,4.61,0.0174666666666668,5635.0,4.452081851939639
M,M40,1465.0,4.883333333333334,2800.0,4.45,4078.0,4.26,5350.0,4.24,-0.0423999999999999,5636.0,4.452871928577072
M,M40,1251.0,4.17,2524.0,4.243333333333333,3897.0,4.576666666666667,5329.0,4.7733333333333325,0.0428666666666667,5639.0,4.455242158489374
M,M40,1265.0,4.216666666666667,2580.0,4.383333333333334,3930.0,4.5,5330.0,4.666666666666667,0.0293333333333334,5639.0,4.455242158489374
K,K20,1324.0,4.413333333333333,2595.0,4.236666666666666,3932.0,4.456666666666666,5317.0,4.616666666666666,0.0166,5641.0,4.456822311764242
M,M30,1347.0,4.489999999999999,2608.0,4.203333333333333,3939.0,4.4366666666666665,5322.0,4.61,0.0118666666666667,5641.0,4.456822311764242
M,M20,1333.0,4.443333333333333,2620.0,4.29,3952.0,4.44,5338.0,4.62,0.0136000000000001,5643.0,4.458402465039109
M,M30,1418.0,4.726666666666668,2733.0,4.383333333333334,4052.0,4.3966666666666665,5361.0,4.363333333333333,-0.0215333333333332,5643.0,4.458402465039109
M,M40,1326.0,4.42,2614.0,4.293333333333334,3961.0,4.489999999999999,5341.0,4.6,0.0147333333333334,5644.0,4.459192541676543
M,M40,1378.0,4.593333333333334,2636.0,4.193333333333333,3959.0,4.41,5327.0,4.5600000000000005,0.0023333333333334,5645.0,4.459982618313976
M,M40,1370.0,4.566666666666666,2635.0,4.216666666666667,3972.0,4.456666666666666,5336.0,4.546666666666667,0.0036000000000001,5645.0,4.459982618313976
M,M50,1393.0,4.6433333333333335,2691.0,4.326666666666667,4012.0,4.403333333333333,5353.0,4.47,-0.0088666666666665,5645.0,4.459982618313976
M,M40,1363.0,4.543333333333334,2655.0,4.306666666666667,3986.0,4.4366666666666665,5340.0,4.513333333333334,0.0008,5646.0,4.460772694951411
M,M20,1316.0,4.386666666666667,2613.0,4.323333333333333,3981.0,4.5600000000000005,5354.0,4.576666666666667,0.0161333333333334,5646.0,4.460772694951411
M,M40,1279.0,4.263333333333334,2551.0,4.24,3927.0,4.586666666666667,5336.0,4.696666666666667,0.0329333333333334,5647.0,4.461562771588844
M,M40,1313.0,4.376666666666667,2578.0,4.216666666666667,3922.0,4.48,5328.0,4.6866666666666665,0.0238666666666666,5648.0,4.462352848226278
M,M20,1348.0,4.493333333333334,2624.0,4.253333333333333,3989.0,4.55,5336.0,4.489999999999999,0.0057333333333332,5649.0,4.463142924863712
M,M30,1336.0,4.453333333333333,2634.0,4.326666666666667,3982.0,4.493333333333334,5343.0,4.536666666666666,0.0083333333333333,5649.0,4.463142924863712
M,M30,1375.0,4.583333333333333,2631.0,4.1866666666666665,3963.0,4.44,5333.0,4.566666666666666,0.0040666666666667,5649.0,4.463142924863712
M,M20,1332.0,4.44,2628.0,4.319999999999999,3967.0,4.463333333333334,5343.0,4.586666666666667,0.0116666666666668,5652.0,4.465513154776014
M,M20,1272.0,4.24,2548.0,4.253333333333333,3910.0,4.54,5331.0,4.736666666666666,0.0355333333333334,5652.0,4.465513154776014
M,M20,1285.0,4.283333333333333,2537.0,4.173333333333334,3903.0,4.553333333333333,5331.0,4.760000000000001,0.0362000000000001,5654.0,4.467093308050881
M,M50,1312.0,4.373333333333333,2566.0,4.180000000000001,3909.0,4.476666666666668,5336.0,4.756666666666666,0.0289333333333333,5655.0,4.467883384688316
M,M40,1337.0,4.456666666666666,2637.0,4.333333333333333,4003.0,4.553333333333333,5364.0,4.536666666666666,0.0092000000000001,5655.0,4.467883384688316
M,M40,1349.0,4.496666666666667,2636.0,4.29,3998.0,4.54,5364.0,4.553333333333333,0.0084,5655.0,4.467883384688316
M,M30,1290.0,4.3,2570.0,4.266666666666667,3919.0,4.496666666666667,5324.0,4.683333333333334,0.0276000000000001,5655.0,4.467883384688316
M,M20,1274.0,4.246666666666667,2513.0,4.13,3831.0,4.3933333333333335,5317.0,4.953333333333333,0.0476666666666668,5656.0,4.468673461325749
M,M30,1211.0,4.036666666666666,2462.0,4.17,3873.0,4.703333333333333,5341.0,4.8933333333333335,0.0620666666666667,5656.0,4.468673461325749
M,M40,1236.0,4.12,2503.0,4.223333333333334,3944.0,4.803333333333333,5345.0,4.67,0.0445999999999999,5657.0,4.469463537963183
M,M40,1279.0,4.263333333333334,2516.0,4.123333333333333,3833.0,4.39,5320.0,4.956666666666666,0.0469333333333333,5658.0,4.470253614600617
M,M40,1269.0,4.23,2509.0,4.133333333333334,3854.0,4.483333333333333,5306.0,4.84,0.0436,5658.0,4.470253614600617
M,M30,1283.0,4.276666666666667,2520.0,4.123333333333333,3882.0,4.54,5313.0,4.77,0.0379333333333333,5659.0,4.471043691238051
M,M30,1334.0,4.446666666666667,2635.0,4.336666666666667,4005.0,4.566666666666666,5382.0,4.59,0.0132,5659.0,4.471043691238051
M,M40,1232.0,4.1066666666666665,2445.0,4.043333333333333,3788.0,4.476666666666668,5335.0,5.156666666666666,0.0716666666666666,5660.0,4.471833767875484
M,M30,1242.0,4.14,2485.0,4.1433333333333335,3818.0,4.443333333333333,5290.0,4.906666666666666,0.052,5660.0,4.471833767875484
M,M40,1272.0,4.24,2544.0,4.24,3926.0,4.6066666666666665,5345.0,4.73,0.0367333333333333,5660.0,4.471833767875484
M,M20,1287.0,4.29,2516.0,4.096666666666667,3843.0,4.423333333333333,5325.0,4.94,0.0455333333333333,5661.0,4.472623844512919
M,M40,1335.0,4.45,2607.0,4.24,3958.0,4.503333333333333,5351.0,4.6433333333333335,0.0168666666666666,5662.0,4.473413921150352
M,M40,1252.0,4.173333333333334,2509.0,4.19,3840.0,4.4366666666666665,5304.0,4.88,0.0473333333333333,5662.0,4.473413921150352
K,K40,1336.0,4.453333333333333,2641.0,4.35,3995.0,4.513333333333334,5356.0,4.536666666666666,0.0082666666666667,5662.0,4.473413921150352
M,M30,1335.0,4.45,2599.0,4.213333333333334,3946.0,4.489999999999999,5335.0,4.63,0.0163333333333333,5663.0,4.474203997787786
M,M30,1296.0,4.319999999999999,2606.0,4.366666666666666,3956.0,4.5,5346.0,4.633333333333334,0.0214666666666668,5664.0,4.47499407442522
M,M30,1363.0,4.543333333333334,2648.0,4.283333333333333,4001.0,4.510000000000001,5366.0,4.55,0.0049333333333332,5665.0,4.475784151062653
M,M50,1332.0,4.44,2636.0,4.346666666666667,3998.0,4.54,5376.0,4.593333333333334,0.0130666666666668,5665.0,4.475784151062653
M,M30,1284.0,4.28,2584.0,4.333333333333333,3998.0,4.713333333333334,5363.0,4.55,0.0238,5666.0,4.476574227700087
M,M40,1301.0,4.336666666666667,2597.0,4.319999999999999,3951.0,4.513333333333334,5347.0,4.653333333333333,0.0228666666666667,5666.0,4.476574227700087
M,M50,1330.0,4.433333333333334,2617.0,4.29,3970.0,4.510000000000001,5365.0,4.65,0.0174,5666.0,4.476574227700087
M,M40,1357.0,4.5233333333333325,2645.0,4.293333333333334,3986.0,4.47,5358.0,4.573333333333333,0.0065333333333334,5666.0,4.476574227700087
M,M30,1334.0,4.446666666666667,2634.0,4.333333333333333,4002.0,4.5600000000000005,5381.0,4.596666666666667,0.0135333333333334,5666.0,4.476574227700087
M,M20,1292.0,4.306666666666667,2522.0,4.1,3848.0,4.42,5330.0,4.94,0.0444,5667.0,4.477364304337521
M,M40,1329.0,4.430000000000001,2635.0,4.3533333333333335,3984.0,4.496666666666667,5360.0,4.586666666666667,0.0122666666666667,5668.0,4.478154380974955
M,M60,1342.0,4.473333333333333,2630.0,4.293333333333334,3981.0,4.503333333333333,5354.0,4.576666666666667,0.0104000000000002,5668.0,4.478154380974955
M,M30,1361.0,4.536666666666666,2670.0,4.363333333333333,4016.0,4.486666666666666,5376.0,4.533333333333333,0.0022666666666667,5670.0,4.479734534249823
M,M40,1342.0,4.473333333333333,2649.0,4.3566666666666665,3991.0,4.473333333333333,5364.0,4.576666666666667,0.0085333333333334,5670.0,4.479734534249823
M,M40,1299.0,4.33,2571.0,4.24,3917.0,4.486666666666666,5338.0,4.736666666666666,0.0293333333333334,5671.0,4.480524610887256
M,M30,1308.0,4.36,2571.0,4.21,3903.0,4.44,5329.0,4.753333333333333,0.0282,5672.0,4.48131468752469
M,M40,1362.0,4.54,2635.0,4.243333333333333,3967.0,4.44,5357.0,4.633333333333334,0.0095333333333333,5672.0,4.48131468752469
M,M30,1307.0,4.3566666666666665,2596.0,4.296666666666667,3962.0,4.553333333333333,5365.0,4.676666666666667,0.0243333333333333,5672.0,4.48131468752469
M,M40,1293.0,4.3100000000000005,2591.0,4.326666666666667,3956.0,4.55,5359.0,4.676666666666667,0.0264666666666667,5673.0,4.482104764162124
M,M20,1332.0,4.44,2625.0,4.3100000000000005,3984.0,4.53,5356.0,4.573333333333333,0.0124000000000001,5674.0,4.482894840799558
M,M40,1306.0,4.3533333333333335,2588.0,4.2733333333333325,3972.0,4.613333333333333,5374.0,4.673333333333333,0.026,5674.0,4.482894840799558
M,M50,1298.0,4.326666666666667,2560.0,4.206666666666667,3904.0,4.48,5274.0,4.566666666666666,0.0198666666666667,5674.0,4.482894840799558
M,M40,1324.0,4.413333333333333,2583.0,4.196666666666667,3919.0,4.453333333333333,5349.0,4.766666666666667,0.0263333333333334,5675.0,4.483684917436992
M,M40,1337.0,4.456666666666666,2629.0,4.306666666666667,3980.0,4.503333333333333,5361.0,4.6033333333333335,0.0127333333333334,5676.0,4.484474994074426
M,M40,1300.0,4.333333333333333,2594.0,4.3133333333333335,3961.0,4.556666666666667,5369.0,4.693333333333333,0.0264666666666667,5676.0,4.484474994074426
M,M30,1339.0,4.463333333333334,2639.0,4.333333333333333,4004.0,4.55,5379.0,4.583333333333333,0.0115333333333332,5677.0,4.48526507071186
M,M20,1407.0,4.69,2709.0,4.34,4050.0,4.47,5393.0,4.476666666666668,-0.0101999999999998,5678.0,4.486055147349293
M,M30,1342.0,4.473333333333333,2647.0,4.35,3994.0,4.489999999999999,5373.0,4.596666666666667,0.0102000000000001,5680.0,4.487635300624161
M,M20,1415.0,4.716666666666667,2695.0,4.266666666666667,4047.0,4.506666666666666,5384.0,4.456666666666666,-0.0108,5680.0,4.487635300624161
M,M30,1346.0,4.486666666666666,2654.0,4.36,4014.0,4.533333333333333,5388.0,4.58,0.0090666666666667,5680.0,4.487635300624161
M,M40,1316.0,4.386666666666667,2606.0,4.3,3967.0,4.536666666666666,5361.0,4.6466666666666665,0.0203333333333333,5681.0,4.488425377261595
M,M20,1370.0,4.566666666666666,2662.0,4.306666666666667,4004.0,4.473333333333333,5382.0,4.593333333333334,0.0049333333333335,5683.0,4.490005530536463
M,M40,1333.0,4.443333333333333,2608.0,4.25,3962.0,4.513333333333334,5366.0,4.680000000000001,0.0194666666666668,5684.0,4.490795607173896
M,M20,1339.0,4.463333333333334,2640.0,4.336666666666667,3978.0,4.46,5382.0,4.680000000000001,0.0154666666666667,5684.0,4.490795607173896
M,M40,1275.0,4.25,2528.0,4.176666666666667,3906.0,4.593333333333334,5352.0,4.819999999999999,0.0425333333333334,5684.0,4.490795607173896
M,M40,1311.0,4.37,2611.0,4.333333333333333,3963.0,4.506666666666666,5361.0,4.66,0.0208666666666667,5684.0,4.490795607173896
M,M20,1269.0,4.23,2546.0,4.256666666666667,3922.0,4.586666666666667,5368.0,4.819999999999999,0.042,5685.0,4.491585683811329
M,M30,1337.0,4.456666666666666,2641.0,4.346666666666667,4004.0,4.543333333333334,5382.0,4.593333333333334,0.0121333333333335,5685.0,4.491585683811329
M,M30,1237.0,4.123333333333333,2460.0,4.076666666666666,3762.0,4.34,5350.0,5.293333333333334,0.0754666666666667,5686.0,4.492375760448764
M,M40,1353.0,4.510000000000001,2652.0,4.33,3969.0,4.39,5362.0,4.6433333333333335,0.0092,5687.0,4.493165837086197
M,M30,1256.0,4.1866666666666665,2528.0,4.24,3928.0,4.666666666666667,5378.0,4.833333333333333,0.0473333333333334,5689.0,4.494745990361065
M,M40,1338.0,4.46,2638.0,4.333333333333333,4001.0,4.543333333333334,5380.0,4.596666666666667,0.0124,5689.0,4.494745990361065
M,M30,1348.0,4.493333333333334,2652.0,4.346666666666667,4006.0,4.513333333333334,5381.0,4.583333333333333,0.0087333333333333,5690.0,4.495536066998499
M,M50,1328.0,4.426666666666667,2613.0,4.283333333333333,3964.0,4.503333333333333,5371.0,4.69,0.0202,5691.0,4.496326143635932
M,M40,1311.0,4.37,2594.0,4.276666666666667,3967.0,4.576666666666667,5374.0,4.69,0.0251999999999999,5692.0,4.497116220273367
M,M30,1335.0,4.45,2636.0,4.336666666666667,4000.0,4.546666666666667,5381.0,4.6033333333333335,0.0134,5693.0,4.4979062969108
M,M20,1327.0,4.423333333333333,2629.0,4.34,3999.0,4.566666666666666,5403.0,4.680000000000001,0.0199333333333335,5693.0,4.4979062969108
M,M50,1330.0,4.433333333333334,2614.0,4.28,3968.0,4.513333333333334,5374.0,4.6866666666666665,0.0198666666666667,5693.0,4.4979062969108
M,M30,1366.0,4.553333333333333,2675.0,4.363333333333333,4020.0,4.483333333333333,5385.0,4.55,0.0022,5694.0,4.498696373548234
M,M40,1333.0,4.443333333333333,2635.0,4.34,4003.0,4.5600000000000005,5389.0,4.62,0.015,5695.0,4.499486450185668
M,M40,1337.0,4.456666666666666,2637.0,4.333333333333333,4005.0,4.5600000000000005,5385.0,4.6,0.0131333333333334,5696.0,4.500276526823102
M,M20,1323.0,4.41,2586.0,4.21,3886.0,4.333333333333333,5326.0,4.8,0.0258666666666667,5697.0,4.501066603460536
M,M50,1332.0,4.44,2623.0,4.303333333333333,3966.0,4.476666666666668,5382.0,4.72,0.0202666666666667,5697.0,4.501066603460536
M,M30,1301.0,4.336666666666667,2605.0,4.346666666666667,3973.0,4.5600000000000005,5385.0,4.706666666666666,0.0264666666666666,5700.0,4.503436833372837
M,M30,1250.0,4.166666666666667,2527.0,4.256666666666667,3902.0,4.583333333333333,5353.0,4.836666666666667,0.0467333333333334,5700.0,4.503436833372837
M,M20,1332.0,4.44,2625.0,4.3100000000000005,3967.0,4.473333333333333,5376.0,4.696666666666667,0.0186666666666667,5700.0,4.503436833372837
M,M30,1302.0,4.34,2606.0,4.346666666666667,3974.0,4.5600000000000005,5386.0,4.706666666666666,0.0262666666666667,5700.0,4.503436833372837
M,M40,1311.0,4.37,2597.0,4.286666666666666,3962.0,4.55,5387.0,4.75,0.0280666666666667,5701.0,4.504226910010272
M,M50,1343.0,4.476666666666668,2625.0,4.2733333333333325,3974.0,4.496666666666667,5381.0,4.69,0.0172666666666667,5701.0,4.504226910010272
M,M30,1369.0,4.5633333333333335,2689.0,4.4,4078.0,4.63,5419.0,4.47,-0.0009999999999998,5702.0,4.505016986647705
M,M40,1345.0,4.483333333333333,2658.0,4.376666666666667,4008.0,4.5,5389.0,4.6033333333333335,0.0096666666666667,5703.0,4.505807063285139
M,M20,1363.0,4.543333333333334,2690.0,4.423333333333333,4062.0,4.573333333333333,5411.0,4.496666666666667,0.0002,5703.0,4.505807063285139
M,M30,1316.0,4.386666666666667,2602.0,4.286666666666666,3948.0,4.486666666666666,5377.0,4.763333333333334,0.0266,5705.0,4.507387216560007
M,M40,1367.0,4.556666666666667,2664.0,4.323333333333333,4006.0,4.473333333333333,5390.0,4.613333333333333,0.0064000000000001,5705.0,4.507387216560007
M,M60,1283.0,4.276666666666667,2553.0,4.233333333333333,3917.0,4.546666666666667,5364.0,4.823333333333333,0.0390666666666667,5708.0,4.509757446472308
M,M30,1389.0,4.63,2684.0,4.316666666666666,4046.0,4.54,5414.0,4.5600000000000005,0.0002666666666667,5709.0,4.510547523109741
M,M20,1338.0,4.46,2674.0,4.453333333333333,4005.0,4.4366666666666665,5404.0,4.663333333333333,0.0118666666666668,5710.0,4.511337599747176
M,M30,1395.0,4.65,2710.0,4.383333333333334,4057.0,4.489999999999999,5406.0,4.496666666666667,-0.0070666666666666,5710.0,4.511337599747176
M,M30,1275.0,4.25,2529.0,4.180000000000001,3864.0,4.45,5356.0,4.973333333333333,0.0488,5710.0,4.511337599747176
M,M30,1354.0,4.513333333333334,2619.0,4.216666666666667,3959.0,4.466666666666667,5380.0,4.736666666666666,0.0184,5710.0,4.511337599747176
M,M40,1328.0,4.426666666666667,2628.0,4.333333333333333,3999.0,4.569999999999999,5399.0,4.666666666666667,0.0191333333333334,5711.0,4.512127676384609
M,M40,1342.0,4.473333333333333,2648.0,4.3533333333333335,4043.0,4.65,5409.0,4.553333333333333,0.0107333333333334,5711.0,4.512127676384609
M,M30,1338.0,4.46,2646.0,4.36,4016.0,4.566666666666666,5411.0,4.65,0.0155333333333333,5712.0,4.512917753022043
M,M30,1281.0,4.27,2533.0,4.173333333333334,3935.0,4.673333333333333,5392.0,4.8566666666666665,0.0452,5713.0,4.513707829659477
M,M30,1248.0,4.16,2494.0,4.153333333333333,3888.0,4.6466666666666665,5351.0,4.876666666666667,0.0528666666666667,5713.0,4.513707829659477
K,K30,1314.0,4.38,2629.0,4.383333333333334,4013.0,4.613333333333333,5405.0,4.64,0.0202,5714.0,4.514497906296911
M,M50,1313.0,4.376666666666667,2595.0,4.2733333333333325,3974.0,4.596666666666667,5393.0,4.73,0.0276666666666666,5715.0,4.515287982934344
M,M30,1355.0,4.516666666666667,2662.0,4.3566666666666665,4014.0,4.506666666666666,5403.0,4.63,0.0098,5716.0,4.516078059571779
M,M40,1335.0,4.45,2631.0,4.319999999999999,3981.0,4.5,5395.0,4.713333333333334,0.0194000000000001,5716.0,4.516078059571779
M,M30,1377.0,4.59,2721.0,4.48,4103.0,4.6066666666666665,5444.0,4.47,-0.0046666666666666,5718.0,4.517658212846646
K,K20,1392.0,4.64,2691.0,4.33,4044.0,4.510000000000001,5419.0,4.583333333333333,0.0002000000000001,5718.0,4.517658212846646
M,M50,1319.0,4.3966666666666665,2623.0,4.346666666666667,3981.0,4.526666666666667,5398.0,4.723333333333333,0.0232000000000001,5719.0,4.5184482894840805
M,M60,1344.0,4.48,2652.0,4.36,4012.0,4.533333333333333,5398.0,4.62,0.0118666666666667,5721.0,4.520028442758948
M,M30,1377.0,4.59,2697.0,4.4,4052.0,4.516666666666667,5422.0,4.566666666666666,0.0009333333333334,5721.0,4.520028442758948
M,M40,1314.0,4.38,2653.0,4.463333333333334,4004.0,4.503333333333333,5420.0,4.72,0.0212000000000001,5722.0,4.520818519396382
M,M30,1349.0,4.496666666666667,2664.0,4.383333333333334,4036.0,4.573333333333333,5412.0,4.586666666666667,0.0092000000000001,5722.0,4.520818519396382
M,M30,1362.0,4.54,2667.0,4.35,4023.0,4.52,5418.0,4.65,0.01,5723.0,4.521608596033816
M,M30,1259.0,4.196666666666667,2565.0,4.3533333333333335,3925.0,4.533333333333333,5400.0,4.916666666666667,0.0468,5725.0,4.523188749308684
M,M30,1280.0,4.266666666666667,2567.0,4.29,3942.0,4.583333333333333,5389.0,4.823333333333333,0.0392666666666667,5725.0,4.523188749308684
M,M30,1331.0,4.4366666666666665,2632.0,4.336666666666667,3999.0,4.556666666666667,5409.0,4.7,0.0202,5726.0,4.523978825946117
M,M30,1250.0,4.166666666666667,2516.0,4.22,3929.0,4.71,5390.0,4.87,0.0520000000000001,5727.0,4.524768902583551
M,M40,1347.0,4.489999999999999,2656.0,4.363333333333333,4032.0,4.586666666666667,5422.0,4.633333333333334,0.0130666666666668,5728.0,4.525558979220985
M,M30,1330.0,4.433333333333334,2633.0,4.343333333333334,3999.0,4.553333333333333,5387.0,4.626666666666667,0.0158,5730.0,4.527139132495852
M,M30,1314.0,4.38,2591.0,4.256666666666667,3956.0,4.55,5405.0,4.83,0.0328666666666667,5734.0,4.530299439045588
M,M40,1298.0,4.326666666666667,2598.0,4.333333333333333,3973.0,4.583333333333333,5412.0,4.796666666666667,0.0332,5736.0,4.531879592320455
M,M60,1385.0,4.616666666666666,2712.0,4.423333333333333,4055.0,4.476666666666668,5425.0,4.566666666666666,-0.0019333333333331,5736.0,4.531879592320455
M,M40,1359.0,4.53,2661.0,4.34,4028.0,4.556666666666667,5413.0,4.616666666666666,0.0095333333333333,5740.0,4.535039898870191
M,M20,1347.0,4.489999999999999,2652.0,4.35,4015.0,4.543333333333334,5425.0,4.7,0.0164666666666668,5741.0,4.535829975507625
M,M20,1337.0,4.456666666666666,2639.0,4.34,4003.0,4.546666666666667,5412.0,4.696666666666667,0.0185333333333334,5741.0,4.535829975507625
M,M40,1320.0,4.4,2621.0,4.336666666666667,4007.0,4.62,5432.0,4.75,0.0266666666666667,5742.0,4.536620052145058
K,K40,1320.0,4.4,2628.0,4.36,4016.0,4.626666666666667,5429.0,4.71,0.0239333333333333,5743.0,4.537410128782493
M,M50,1348.0,4.493333333333334,2639.0,4.303333333333333,3996.0,4.5233333333333325,5412.0,4.72,0.0179999999999999,5743.0,4.537410128782493
M,M30,1323.0,4.41,2615.0,4.306666666666667,3986.0,4.569999999999999,5411.0,4.75,0.0256666666666667,5744.0,4.538200205419926
M,M30,1353.0,4.510000000000001,2672.0,4.3966666666666665,4032.0,4.533333333333333,5434.0,4.673333333333333,0.0125333333333333,5746.0,4.539780358694794
K,K40,1316.0,4.386666666666667,2628.0,4.373333333333333,4001.0,4.576666666666667,5420.0,4.73,0.0246666666666668,5746.0,4.539780358694794
M,M40,1294.0,4.3133333333333335,2557.0,4.21,3900.0,4.476666666666668,5397.0,4.989999999999999,0.0459333333333333,5747.0,4.540570435332228
M,M30,1360.0,4.533333333333333,2685.0,4.416666666666667,4062.0,4.59,5457.0,4.65,0.0104666666666668,5749.0,4.542150588607096
